Adresse;Name;Größe
"$03BFE";"CAN Umweltbedingung 2";"1x1"
"$03C00";"CAN Umweltbedingung 3";"1x1"
"$03C02";"CAN Umweltbedingung 4";"1x1"
"$03C04";"CAN Umweltbedingung 5";"1x1"
"$03B66";"CRB  Blinkcode";"1x1"
"$03B68";"CRB  CARB Speichercode Bit 0";"1x1"
"$03B6A";"CRB  CARB Speichercode Bit 1";"1x1"
"$03B6C";"CRB  CARB Speichercode Bit 2";"1x1"
"$03B6E";"CRB  CARB Speichercode Bit 3";"1x1"
"$03B70";"CRB  CARB Speichercode Bit 4";"1x1"
"$03B72";"CRB  CARB Speichercode Bit 5";"1x1"
"$03B74";"CRB  CARB Speichercode Bit 6";"1x1"
"$03B76";"CRB  CARB Speichercode Bit 7";"1x1"
"$03B63";"CRB  Entrprellmodus";"1x1"
"$03B64";"CRB  Startwert Eintragzaehler";"1x1"
"$03B65";"CRB  Startwert Heilungszaehler";"1x1"
"$03B62";"CRB  Prioritaet";"1x1"
"$03B60";"CRB  Code fuer Fehlerspeicherung";"1x1"
"$03B78";"Umweltbedingung 1";"1x1"
"$03B7A";"Umweltbedingung 2";"1x1"
"$03B7C";"Umweltbedingung 3";"1x1"
"$03B7E";"Umweltbedingung 4";"1x1"
"$03B80";"Umweltbedingung 5";"1x1"
"$039C8";"DIA  Blinkcode";"1x1"
"$039CA";"DIA  CARB Speichercode Bit 0";"1x1"
"$039CC";"DIA  CARB Speichercode Bit 1";"1x1"
"$039CE";"DIA  CARB Speichercode Bit 2";"1x1"
"$039D0";"DIA  CARB Speichercode Bit 3";"1x1"
"$039D2";"DIA  CARB Speichercode Bit 4";"1x1"
"$039D4";"DIA  CARB Speichercode Bit 5";"1x1"
"$039D6";"DIA  CARB Speichercode Bit 6";"1x1"
"$039D8";"DIA  CARB Speichercode Bit 7";"1x1"
"$039C5";"DIA  Entrprellmodus";"1x1"
"$039C6";"DIA  Startwert Eintragzaehler";"1x1"
"$039C7";"DIA  Startwert Heilungszaehler";"1x1"
"$039C4";"DIA  Prioritaet";"1x1"
"$039C2";"DIA  Code fuer Fehlerspeicherung";"1x1"
"$039DA";"DIA Umweltbedingung 1";"1x1"
"$039DC";"DIA Umweltbedingung 2";"1x1"
"$039DE";"DIA Umweltbedingung 3";"1x1"
"$039E0";"DIA Umweltbedingung 4";"1x1"
"$039E2";"DIA Umweltbedingung 5";"1x1"
"$03298";"DZG  Blinkcode";"1x1"
"$0329A";"DZG  CARB Speichercode Bit 0";"1x1"
"$0329C";"DZG  CARB Speichercode Bit 1";"1x1"
"$0329E";"DZG  CARB Speichercode Bit 2";"1x1"
"$032A0";"DZG  CARB Speichercode Bit 3";"1x1"
"$032A2";"DZG  CARB Speichercode Bit 4";"1x1"
"$032A4";"DZG  CARB Speichercode Bit 5";"1x1"
"$032A6";"DZG  CARB Speichercode Bit 6";"1x1"
"$032A8";"DZG  CARB Speichercode Bit 7";"1x1"
"$03295";"DZG  Entrprellmodus";"1x1"
"$03296";"DZG  Startwert Eintragzaehler";"1x1"
"$03297";"DZG  Startwert Heilungszaehler";"1x1"
"$03294";"DZG  Prioritaet";"1x1"
"$03292";"DZG  Code fuer Fehlerspeicherung";"1x1"
"$032AA";"DZG Umweltbedingung 1";"1x1"
"$032AC";"DZG Umweltbedingung 2";"1x1"
"$032AE";"DZG Umweltbedingung 3";"1x1"
"$032B0";"DZG Umweltbedingung 4";"1x1"
"$032B2";"DZG Umweltbedingung 5";"1x1"
"$03ADC";"EAB  Blinkcode";"1x1"
"$03ADE";"EAB  CARB Speichercode Bit 0";"1x1"
"$03AE0";"EAB  CARB Speichercode Bit 1";"1x1"
"$03AE2";"EAB  CARB Speichercode Bit 2";"1x1"
"$03AE4";"EAB  CARB Speichercode Bit 3";"1x1"
"$03AE6";"EAB  CARB Speichercode Bit 4";"1x1"
"$03AE8";"EAB  CARB Speichercode Bit 5";"1x1"
"$03AEA";"EAB  CARB Speichercode Bit 6";"1x1"
"$03AEC";"EAB  CARB Speichercode Bit 7";"1x1"
"$03AD9";"EAB  Entrprellmodus";"1x1"
"$03ADA";"EAB  Startwert Eintragzaehler";"1x1"
"$03ADB";"EAB  Startwert Heilungszaehler";"1x1"
"$03AD8";"EAB  Prioritaet";"1x1"
"$03AD6";"EAB  Code fuer Fehlerspeicherung";"1x1"
"$03AEE";"EAB Umweltbedingung 1";"1x1"
"$03AF0";"EAB Umweltbedingung 2";"1x1"
"$03AF2";"EAB Umweltbedingung 3";"1x1"
"$03AF4";"EAB Umweltbedingung 4";"1x1"
"$03AF6";"EAB Umweltbedingung 5";"1x1"
"$03C12";"EEP  Blinkcode";"1x1"
"$03C14";"EEP  CARB Speichercode Bit 0";"1x1"
"$03C16";"EEP  CARB Speichercode Bit 1";"1x1"
"$03C18";"EEP  CARB Speichercode Bit 2";"1x1"
"$03C1A";"EEP  CARB Speichercode Bit 3";"1x1"
"$03C1C";"EEP  CARB Speichercode Bit 4";"1x1"
"$03C1E";"EEP  CARB Speichercode Bit 5";"1x1"
"$03C20";"EEP  CARB Speichercode Bit 6";"1x1"
"$03C22";"EEP  CARB Speichercode Bit 7";"1x1"
"$03C0F";"EEPROM Entrprellmodus";"1x1"
"$03C10";"EEP  Startwert Eintragzaehler";"1x1"
"$03C11";"EEP  Startwert Heilungszaehler";"1x1"
"$03C0E";"EEPROM";"1x1"
"$03C0C";"EEPROM Code fuer Fehlerspeicherung";"1x1"
"$03C24";"EEPROM Umweltbedingung 1";"1x1"
"$03C26";"EEPROM Umweltbedingung 2";"1x1"
"$03C28";"EEPROM Umweltbedingung 3";"1x1"
"$03C2A";"EEPROM Umweltbedingung 4";"1x1"
"$03C2C";"EEPROM Umweltbedingung 5";"1x1"
"$03C34";"EEP  Blinkcode";"1x1"
"$03C36";"EEP  CARB Speichercode Bit 0";"1x1"
"$03C38";"EEP  CARB Speichercode Bit 1";"1x1"
"$03C3A";"EEP  CARB Speichercode Bit 2";"1x1"
"$03C3C";"EEP  CARB Speichercode Bit 3";"1x1"
"$03C3E";"EEP  CARB Speichercode Bit 4";"1x1"
"$03C40";"EEP  CARB Speichercode Bit 5";"1x1"
"$03C42";"EEP  CARB Speichercode Bit 6";"1x1"
"$03C44";"EEP  CARB Speichercode Bit 7";"1x1"
"$03C31";"EEPROM Entrprellmodus";"1x1"
"$03C32";"EEP  Startwert Eintragzaehler";"1x1"
"$03C33";"EEP  Startwert Heilungszaehler";"1x1"
"$03C30";"EEPROM";"1x1"
"$03C2E";"EEPROM Code fuer Fehlerspeicherung";"1x1"
"$03C46";"EEPROM Umweltbedingung 1";"1x1"
"$03C48";"EEPROM Umweltbedingung 2";"1x1"
"$03C4A";"EEPROM Umweltbedingung 3";"1x1"
"$03C4C";"EEPROM Umweltbedingung 4";"1x1"
"$03C4E";"EEPROM Umweltbedingung 5";"1x1"
"$03D4E";"EXM  Blinkcode";"1x1"
"$03D50";"EXM  CARB Speichercode Bit 0";"1x1"
"$03D52";"EXM  CARB Speichercode Bit 1";"1x1"
"$03D54";"EXM  CARB Speichercode Bit 2";"1x1"
"$03D56";"EXM  CARB Speichercode Bit 3";"1x1"
"$03D58";"EXM  CARB Speichercode Bit 4";"1x1"
"$03D5A";"EXM  CARB Speichercode Bit 5";"1x1"
"$03D5C";"EXM  CARB Speichercode Bit 6";"1x1"
"$03D5E";"EXM  CARB Speichercode Bit 7";"1x1"
"$03D4B";"EXM  Entrprellmodus";"1x1"
"$03D4C";"EXM  Startwert Eintragzaehler";"1x1"
"$03D4D";"EXM  Startwert Heilungszaehler";"1x1"
"$03D4A";"EXM  Prioritaet";"1x1"
"$03D48";"EXM  Code fuer Fehlerspeicherung";"1x1"
"$03D60";"EXM Umweltbedingung 1";"1x1"
"$03D62";"EXM Umweltbedingung 2";"1x1"
"$03D64";"EXM Umweltbedingung 3";"1x1"
"$03D66";"EXM Umweltbedingung 4";"1x1"
"$03D68";"EXM Umweltbedingung 5";"1x1"
"$03582";"FGA  Blinkcode";"1x1"
"$03584";"FGA  CARB Speichercode Bit 0";"1x1"
"$03586";"FGA  CARB Speichercode Bit 1";"1x1"
"$03588";"FGA  CARB Speichercode Bit 2";"1x1"
"$0358A";"FGA  CARB Speichercode Bit 3";"1x1"
"$0358C";"FGA  CARB Speichercode Bit 4";"1x1"
"$0358E";"FGA  CARB Speichercode Bit 5";"1x1"
"$03590";"FGA  CARB Speichercode Bit 6";"1x1"
"$03592";"FGA  CARB Speichercode Bit 7";"1x1"
"$0357F";"FGA  Entrprellmodus";"1x1"
"$03580";"FGA  Startwert Eintragzaehler";"1x1"
"$03581";"FGA  Startwert Heilungszaehler";"1x1"
"$0357E";"FGA  Prioritaet";"1x1"
"$0357C";"FGA Code fuer Fehlerspeicherung";"1x1"
"$03594";"FGA Umweltbedingung 1";"1x1"
"$03596";"FGA Umweltbedingung 2";"1x1"
"$03598";"FGA Umweltbedingung 3";"1x1"
"$0359A";"FGA Umweltbedingung 4";"1x1"
"$0359C";"FGA Umweltbedingung 5";"1x1"
"$036E8";"FGG  Blinkcode";"1x1"
"$036EA";"FGG  CARB Speichercode Bit 0";"1x1"
"$036EC";"FGG  CARB Speichercode Bit 1";"1x1"
"$036EE";"FGG  CARB Speichercode Bit 2";"1x1"
"$036F0";"FGG  CARB Speichercode Bit 3";"1x1"
"$036F2";"FGG  CARB Speichercode Bit 4";"1x1"
"$036F4";"FGG  CARB Speichercode Bit 5";"1x1"
"$036F6";"FGG  CARB Speichercode Bit 6";"1x1"
"$036F8";"FGG  CARB Speichercode Bit 7";"1x1"
"$036E5";"FGG  Entrprellmodus";"1x1"
"$036E6";"FGG  Startwert Eintragzaehler";"1x1"
"$036E7";"FGG  Startwert Heilungszaehler";"1x1"
"$036E4";"FGG  Prioritaet";"1x1"
"$036E2";"FGG  Code fuer Fehlerspeicherung";"1x1"
"$036FA";"FGG Umweltbedingung 1";"1x1"
"$036FC";"FGG Umweltbedingung 2";"1x1"
"$036FE";"FGG Umweltbedingung 3";"1x1"
"$03700";"FGG Umweltbedingung 4";"1x1"
"$03702";"FGG Umweltbedingung 5";"1x1"
"$039F6";"GAZ  Blinkcode";"1x1"
"$039F8";"GAZ  CARB Speichercode Bit 0";"1x1"
"$039FA";"GAZ  CARB Speichercode Bit 1";"1x1"
"$039FC";"GAZ  CARB Speichercode Bit 2";"1x1"
"$039FE";"GAZ  CARB Speichercode Bit 3";"1x1"
"$03A00";"GAZ  CARB Speichercode Bit 4";"1x1"
"$03A02";"GAZ  CARB Speichercode Bit 5";"1x1"
"$03A04";"GAZ  CARB Speichercode Bit 6";"1x1"
"$03A06";"GAZ  CARB Speichercode Bit 7";"1x1"
"$039F3";"GAZ  Entrprellmodus";"1x1"
"$039F4";"GAZ  Startwert Eintragzaehler";"1x1"
"$039F5";"GAZ  Startwert Heilungszaehler";"1x1"
"$039F2";"GAZ  Prioritaet";"1x1"
"$039F0";"GAZ  Code fuer Fehlerspeicherung";"1x1"
"$03A08";"GAZ Umweltbedingung 1";"1x1"
"$03A0A";"GAZ Umweltbedingung 2";"1x1"
"$03A0C";"GAZ Umweltbedingung 3";"1x1"
"$03A0E";"GAZ Umweltbedingung 4";"1x1"
"$03A10";"GAZ Umweltbedingung 5";"1x1"
"$03B38";"GER  Blinkcode";"1x1"
"$03B3A";"GER  CARB Speichercode Bit 0";"1x1"
"$03B3C";"GER  CARB Speichercode Bit 1";"1x1"
"$03B3E";"GER  CARB Speichercode Bit 2";"1x1"
"$03B40";"GER  CARB Speichercode Bit 3";"1x1"
"$03B42";"GER  CARB Speichercode Bit 4";"1x1"
"$03B44";"GER  CARB Speichercode Bit 5";"1x1"
"$03B46";"GER  CARB Speichercode Bit 6";"1x1"
"$03B48";"GER  CARB Speichercode Bit 7";"1x1"
"$03B35";"GER  Entrprellmodus";"1x1"
"$03B36";"GER  Startwert Eintragzaehler";"1x1"
"$03B37";"GER  Startwert Heilungszaehler";"1x1"
"$03B34";"GER  Prioritaet";"1x1"
"$03B32";"GER  Code fuer Fehlerspeicherung";"1x1"
"$03B4A";"Umweltbedingung 1";"1x1"
"$03B4C";"Umweltbedingung 2";"1x1"
"$03B4E";"Umweltbedingung 3";"1x1"
"$03B50";"Umweltbedingung 4";"1x1"
"$03B52";"Umweltbedingung 5";"1x1"
"$03A52";"GHS  Blinkcode";"1x1"
"$03A54";"GHS  CARB Speichercode Bit 0";"1x1"
"$03A56";"GHS  CARB Speichercode Bit 1";"1x1"
"$03A58";"GHS  CARB Speichercode Bit 2";"1x1"
"$03A5A";"GHS  CARB Speichercode Bit 3";"1x1"
"$03A5C";"GHS  CARB Speichercode Bit 4";"1x1"
"$03A5E";"GHS  CARB Speichercode Bit 5";"1x1"
"$03A60";"GHS  CARB Speichercode Bit 6";"1x1"
"$03A62";"GHS  CARB Speichercode Bit 7";"1x1"
"$03A4F";"GHS  Entrprellmodus";"1x1"
"$03A50";"GHS  Startwert Eintragzaehler";"1x1"
"$03A51";"GHS  Startwert Heilungszaehler";"1x1"
"$03A4E";"GHS  Prioritaet";"1x1"
"$03A4C";"GHS  Code fuer Fehlerspeicherung";"1x1"
"$03A64";"GRN Umweltbedingung 1";"1x1"
"$03A66";"GRN Umweltbedingung 2";"1x1"
"$03A68";"GRN Umweltbedingung 3";"1x1"
"$03A6A";"GRN Umweltbedingung 4";"1x1"
"$03A6C";"GRN Umweltbedingung 5";"1x1"
"$0396C";"GRS  Blinkcode";"1x1"
"$0396E";"GRS  CARB Speichercode Bit 0";"1x1"
"$03970";"GRS  CARB Speichercode Bit 1";"1x1"
"$03972";"GRS  CARB Speichercode Bit 2";"1x1"
"$03974";"GRS  CARB Speichercode Bit 3";"1x1"
"$03976";"GRS  CARB Speichercode Bit 4";"1x1"
"$03978";"GRS  CARB Speichercode Bit 5";"1x1"
"$0397A";"GRS  CARB Speichercode Bit 6";"1x1"
"$0397C";"GRS  CARB Speichercode Bit 7";"1x1"
"$03969";"GRS  Entrprellmodus";"1x1"
"$0396A";"GRS  Startwert Eintragzaehler";"1x1"
"$0396B";"GRS  Startwert Heilungszaehler";"1x1"
"$03968";"GRS  Prioritaet";"1x1"
"$03966";"GRS  Code fuer Fehlerspeicherung";"1x1"
"$0397E";"GRS Umweltbedingung 1";"1x1"
"$03980";"GRS Umweltbedingung 2";"1x1"
"$03982";"GRS Umweltbedingung 3";"1x1"
"$03984";"GRS Umweltbedingung 4";"1x1"
"$03986";"GRS Umweltbedingung 5";"1x1"
"$03A80";"GT1  Blinkcode";"1x1"
"$03A82";"GT1  CARB Speichercode Bit 0";"1x1"
"$03A84";"GT1  CARB Speichercode Bit 1";"1x1"
"$03A86";"GT1  CARB Speichercode Bit 2";"1x1"
"$03A88";"GT1  CARB Speichercode Bit 3";"1x1"
"$03A8A";"GT1  CARB Speichercode Bit 4";"1x1"
"$03A8C";"GT1  CARB Speichercode Bit 5";"1x1"
"$03A8E";"GT1  CARB Speichercode Bit 6";"1x1"
"$03A90";"GT1  CARB Speichercode Bit 7";"1x1"
"$03A7D";"GTS1 Entrprellmodus";"1x1"
"$03A7E";"GT1  Startwert Eintragzaehler";"1x1"
"$03A7F";"GT1  Startwert Heilungszaehler";"1x1"
"$03A7C";"GTS1 Prioritaet";"1x1"
"$03A7A";"GTS1 Code fuer Fehlerspeicherung";"1x1"
"$03A92";"GTS1 Umweltbedingung 1";"1x1"
"$03A94";"GTS1 Umweltbedingung 2";"1x1"
"$03A96";"GTS1 Umweltbedingung 3";"1x1"
"$03A98";"GTS1 Umweltbedingung 4";"1x1"
"$03A9A";"GTS1 Umweltbedingung 5";"1x1"
"$03AAE";"GT2  Blinkcode";"1x1"
"$03AB0";"GT2  CARB Speichercode Bit 0";"1x1"
"$03AB2";"GT2  CARB Speichercode Bit 1";"1x1"
"$03AB4";"GT2  CARB Speichercode Bit 2";"1x1"
"$03AB6";"GT2  CARB Speichercode Bit 3";"1x1"
"$03AB8";"GT2  CARB Speichercode Bit 4";"1x1"
"$03ABA";"GT2  CARB Speichercode Bit 5";"1x1"
"$03ABC";"GT2  CARB Speichercode Bit 6";"1x1"
"$03ABE";"GT2  CARB Speichercode Bit 7";"1x1"
"$03AAB";"GTS2 Entrprellmodus";"1x1"
"$03AAC";"GT2  Startwert Eintragzaehler";"1x1"
"$03AAD";"GT2  Startwert Heilungszaehler";"1x1"
"$03AAA";"GTS2 Prioritaet";"1x1"
"$03AA8";"GTS2 Code fuer Fehlerspeicherung";"1x1"
"$03AC0";"GTS2 Umweltbedingung 1";"1x1"
"$03AC2";"GTS2 Umweltbedingung 2";"1x1"
"$03AC4";"GTS2 Umweltbedingung 3";"1x1"
"$03AC6";"GTS2 Umweltbedingung 4";"1x1"
"$03AC8";"GTS2 Umweltbedingung 5";"1x1"
"$03772";"HD1  Blinkcode";"1x1"
"$03774";"HD1  CARB Speichercode Bit 0";"1x1"
"$03776";"HD1  CARB Speichercode Bit 1";"1x1"
"$03778";"HD1  CARB Speichercode Bit 2";"1x1"
"$0377A";"HD1  CARB Speichercode Bit 3";"1x1"
"$0377C";"HD1  CARB Speichercode Bit 4";"1x1"
"$0377E";"HD1  CARB Speichercode Bit 5";"1x1"
"$03780";"HD1  CARB Speichercode Bit 6";"1x1"
"$03782";"HD1  CARB Speichercode Bit 7";"1x1"
"$0376F";"HD1  Entrprellmodus";"1x1"
"$03770";"HD1  Startwert Eintragzaehler";"1x1"
"$03771";"HD1  Startwert Heilungszaehler";"1x1"
"$0376E";"HD1  Prioritaet";"1x1"
"$0376C";"HD1  Code fuer Fehlerspeicherung";"1x1"
"$03784";"HD1 Umweltbedingung 1";"1x1"
"$03786";"HD1 Umweltbedingung 2";"1x1"
"$03788";"HD1 Umweltbedingung 3";"1x1"
"$0378A";"HD1 Umweltbedingung 4";"1x1"
"$0378C";"HD1 Umweltbedingung 5";"1x1"
"$03744";"HDK  Blinkcode";"1x1"
"$03746";"HDK  CARB Speichercode Bit 0";"1x1"
"$03748";"HDK  CARB Speichercode Bit 1";"1x1"
"$0374A";"HDK  CARB Speichercode Bit 2";"1x1"
"$0374C";"HDK  CARB Speichercode Bit 3";"1x1"
"$0374E";"HDK  CARB Speichercode Bit 4";"1x1"
"$03750";"HDK  CARB Speichercode Bit 5";"1x1"
"$03752";"HDK  CARB Speichercode Bit 6";"1x1"
"$03754";"HDK  CARB Speichercode Bit 7";"1x1"
"$03741";"HDK  Entrprellmodus";"1x1"
"$03742";"HDK  Startwert Eintragzaehler";"1x1"
"$03743";"HDK  Startwert Heilungszaehler";"1x1"
"$03740";"HDK  Prioritaet";"1x1"
"$0373E";"HDK  Code fuer Fehlerspeicherung";"1x1"
"$03756";"HDK Umweltbedingung 1";"1x1"
"$03758";"HDK Umweltbedingung 2";"1x1"
"$0375A";"HDK Umweltbedingung 3";"1x1"
"$0375C";"HDK Umweltbedingung 4";"1x1"
"$0375E";"HDK Umweltbedingung 5";"1x1"
"$03612";"HRL  Blinkcode";"1x1"
"$03614";"HRL  CARB Speichercode Bit 0";"1x1"
"$03616";"HRL  CARB Speichercode Bit 1";"1x1"
"$03618";"HRL  CARB Speichercode Bit 2";"1x1"
"$0361A";"HRL  CARB Speichercode Bit 3";"1x1"
"$0361C";"HRL  CARB Speichercode Bit 4";"1x1"
"$0361E";"HRL  CARB Speichercode Bit 5";"1x1"
"$03620";"HRL  CARB Speichercode Bit 6";"1x1"
"$03622";"HRL  CARB Speichercode Bit 7";"1x1"
"$0360F";"HRL  Entrprellmodus";"1x1"
"$03610";"HRL  Startwert Eintragzaehler";"1x1"
"$03611";"HRL  Startwert Heilungszaehler";"1x1"
"$0360E";"HRL  Prioritaet";"1x1"
"$0360C";"HRL  Code fuer Fehlerspeicherung";"1x1"
"$03624";"HRL Umweltbedingung 1";"1x1"
"$03626";"HRL Umweltbedingung 2";"1x1"
"$03628";"HRL Umweltbedingung 3";"1x1"
"$0362A";"HRL Umweltbedingung 4";"1x1"
"$0362C";"HRL Umweltbedingung 5";"1x1"
"$035E4";"IEP  Blinkcode";"1x1"
"$035E6";"IEP  CARB Speichercode Bit 0";"1x1"
"$035E8";"IEP  CARB Speichercode Bit 1";"1x1"
"$035EA";"IEP  CARB Speichercode Bit 2";"1x1"
"$035EC";"IEP  CARB Speichercode Bit 3";"1x1"
"$035EE";"IEP  CARB Speichercode Bit 4";"1x1"
"$035F0";"IEP  CARB Speichercode Bit 5";"1x1"
"$035F2";"IEP  CARB Speichercode Bit 6";"1x1"
"$035F4";"IEP  CARB Speichercode Bit 7";"1x1"
"$035E1";"I_EPW Entrprellmodus";"1x1"
"$035E2";"IEP  Startwert Eintragzaehler";"1x1"
"$035E3";"IEP  Startwert Heilungszaehler";"1x1"
"$035E0";"I_EPW";"1x1"
"$035DE";"I_EPW Code fuer Fehlerspeicherung";"1x1"
"$035F6";"I_EPW Umweltbedingung 1";"1x1"
"$035F8";"I_EPW Umweltbedingung 2";"1x1"
"$035FA";"I_EPW Umweltbedingung 3";"1x1"
"$035FC";"I_EPW Umweltbedingung 4";"1x1"
"$035FE";"I_EPW Umweltbedingung 5";"1x1"
"$03CF8";"IMM  Blinkcode";"1x1"
"$03CFA";"IMM  CARB Speichercode Bit 0";"1x1"
"$03CFC";"IMM  CARB Speichercode Bit 1";"1x1"
"$03CFE";"IMM  CARB Speichercode Bit 2";"1x1"
"$03D00";"IMM  CARB Speichercode Bit 3";"1x1"
"$03D02";"IMM  CARB Speichercode Bit 4";"1x1"
"$03D04";"IMM  CARB Speichercode Bit 5";"1x1"
"$03D06";"IMM  CARB Speichercode Bit 6";"1x1"
"$03D08";"IMM  CARB Speichercode Bit 7";"1x1"
"$03CF5";"IMM  Entrprellmodus";"1x1"
"$03CF6";"IMM  Startwert Eintragzaehler";"1x1"
"$03CF7";"IMM  Startwert Heilungszaehler";"1x1"
"$03CF4";"IMM  Prioritaet";"1x1"
"$03CF2";"IMM  Code fuer Fehlerspeicherung";"1x1"
"$03D0A";"IMM Umweltbedingung 1";"1x1"
"$03D0C";"IMM Umweltbedingung 2";"1x1"
"$03D0E";"IMM Umweltbedingung 3";"1x1"
"$03D10";"IMM Umweltbedingung 4";"1x1"
"$03D12";"IMM Umweltbedingung 5";"1x1"
"$0371C";"K15  Blinkcode";"1x1"
"$0371E";"K15  CARB Speichercode Bit 0";"1x1"
"$03720";"K15  CARB Speichercode Bit 1";"1x1"
"$03722";"K15  CARB Speichercode Bit 2";"1x1"
"$03724";"K15  CARB Speichercode Bit 3";"1x1"
"$03726";"K15  CARB Speichercode Bit 4";"1x1"
"$03728";"K15  CARB Speichercode Bit 5";"1x1"
"$0372A";"K15  CARB Speichercode Bit 6";"1x1"
"$0372C";"K15  CARB Speichercode Bit 7";"1x1"
"$03719";"K15  Entrprellmodus";"1x1"
"$0371A";"K15  Startwert Eintragzaehler";"1x1"
"$0371B";"K15  Startwert Heilungszaehler";"1x1"
"$03718";"K15  Prioritaet";"1x1"
"$03716";"K15  Code fuer Fehlerspeicherung";"1x1"
"$0372E";"K15 Umweltbedingung 1";"1x1"
"$03730";"K15 Umweltbedingung 2";"1x1"
"$03732";"K15 Umweltbedingung 3";"1x1"
"$03734";"K15 Umweltbedingung 4";"1x1"
"$03736";"K15 Umweltbedingung 5";"1x1"
"$06D7C";"KAT  Blinkcode";"1x1"
"$06D7E";"KAT  CARB Speichercode Bit 0";"1x1"
"$06D80";"KAT  CARB Speichercode Bit 1";"1x1"
"$06D82";"KAT  CARB Speichercode Bit 2";"1x1"
"$06D84";"KAT  CARB Speichercode Bit 3";"1x1"
"$06D86";"KAT  CARB Speichercode Bit 4";"1x1"
"$06D88";"KAT  CARB Speichercode Bit 5";"1x1"
"$06D8A";"KAT  CARB Speichercode Bit 6";"1x1"
"$06D8C";"KAT  CARB Speichercode Bit 7";"1x1"
"$06D79";"KAT  Entrprellmodus";"1x1"
"$06D7A";"KAT  Startwert Eintragzaehler";"1x1"
"$06D7B";"KAT  Startwert Heilungszaehler";"1x1"
"$06D78";"KAT  Prioritaet";"1x1"
"$06D76";"KAT  Code fuer Fehlerspeicherung";"1x1"
"$06D8E";"KAT Umweltbedingung 1";"1x1"
"$06D90";"KAT Umweltbedingung 2";"1x1"
"$06D92";"KAT Umweltbedingung 3";"1x1"
"$06D94";"KAT Umweltbedingung 4";"1x1"
"$06D96";"KAT Umweltbedingung 5";"1x1"
"$03A24";"KLI  Blinkcode";"1x1"
"$03A26";"KLI  CARB Speichercode Bit 0";"1x1"
"$03A28";"KLI  CARB Speichercode Bit 1";"1x1"
"$03A2A";"KLI  CARB Speichercode Bit 2";"1x1"
"$03A2C";"KLI  CARB Speichercode Bit 3";"1x1"
"$03A2E";"KLI  CARB Speichercode Bit 4";"1x1"
"$03A30";"KLI  CARB Speichercode Bit 5";"1x1"
"$03A32";"KLI  CARB Speichercode Bit 6";"1x1"
"$03A34";"KLI  CARB Speichercode Bit 7";"1x1"
"$03A21";"KLI  Entrprellmodus";"1x1"
"$03A22";"KLI  Startwert Eintragzaehler";"1x1"
"$03A23";"KLI  Startwert Heilungszaehler";"1x1"
"$03A20";"KLI  Prioritaet";"1x1"
"$03A1E";"KLI  Code fuer Fehlerspeicherung";"1x1"
"$03A36";"KLI Umweltbedingung 1";"1x1"
"$03A38";"KLI Umweltbedingung 2";"1x1"
"$03A3A";"KLI Umweltbedingung 3";"1x1"
"$03A3C";"KLI Umweltbedingung 4";"1x1"
"$03A3E";"KLI Umweltbedingung 5";"1x1"
"$0344A";"KTF  Blinkcode";"1x1"
"$0344C";"KTF  CARB Speichercode Bit 0";"1x1"
"$0344E";"KTF  CARB Speichercode Bit 1";"1x1"
"$03450";"KTF  CARB Speichercode Bit 2";"1x1"
"$03452";"KTF  CARB Speichercode Bit 3";"1x1"
"$03454";"KTF  CARB Speichercode Bit 4";"1x1"
"$03456";"KTF  CARB Speichercode Bit 5";"1x1"
"$03458";"KTF  CARB Speichercode Bit 6";"1x1"
"$0345A";"KTF  CARB Speichercode Bit 7";"1x1"
"$03447";"KTF  Entrprellmodus";"1x1"
"$03448";"KTF  Startwert Eintragzaehler";"1x1"
"$03449";"KTF  Startwert Heilungszaehler";"1x1"
"$03446";"KTF  Prioritaet";"1x1"
"$03444";"KTF  Code fuer Fehlerspeicherung";"1x1"
"$0345C";"KTF Umweltbedingung 1";"1x1"
"$0345E";"KTF Umweltbedingung 2";"1x1"
"$03460";"KTF Umweltbedingung 3";"1x1"
"$03462";"KTF Umweltbedingung 4";"1x1"
"$03464";"KTF Umweltbedingung 5";"1x1"
"$03BC2";"KUP  Blinkcode";"1x1"
"$03BC4";"KUP  CARB Speichercode Bit 0";"1x1"
"$03BC6";"KUP  CARB Speichercode Bit 1";"1x1"
"$03BC8";"KUP  CARB Speichercode Bit 2";"1x1"
"$03BCA";"KUP  CARB Speichercode Bit 3";"1x1"
"$03BCC";"KUP  CARB Speichercode Bit 4";"1x1"
"$03BCE";"KUP  CARB Speichercode Bit 5";"1x1"
"$03BD0";"KUP  CARB Speichercode Bit 6";"1x1"
"$03BD2";"KUP  CARB Speichercode Bit 7";"1x1"
"$03BBF";"KUP  Entrprellmodus";"1x1"
"$03BC0";"KUP  Startwert Eintragzaehler";"1x1"
"$03BC1";"KUP  Startwert Heilungszaehler";"1x1"
"$03BBE";"KUP  Prioritaet";"1x1"
"$03BBC";"KUP  Code fuer Fehlerspeicherung";"1x1"
"$03BD4";"KUP Umweltbedingung 1";"1x1"
"$03BD6";"KUP Umweltbedingung 2";"1x1"
"$03BD8";"KUP Umweltbedingung 3";"1x1"
"$03BDA";"KUP Umweltbedingung 4";"1x1"
"$03BDC";"KUP Umweltbedingung 5";"1x1"
"$03C90";"KW1  Blinkcode";"1x1"
"$03C92";"KW1  CARB Speichercode Bit 0";"1x1"
